id	title	url	bytes
000302	Return to Zork	https://en.wikipedia.org/wiki/Return_to_Zork	12885
000303	Rez (video game)	https://en.wikipedia.org/wiki/Rez_(video_game)	34482
000304	Ristar	https://en.wikipedia.org/wiki/Ristar	14114
000305	Robot Odyssey	https://en.wikipedia.org/wiki/Robot_Odyssey	5995
000306	Rogue (video game)	https://en.wikipedia.org/wiki/Rogue_(video_game)	20928
000307	Runaway: A Road Adventure	https://en.wikipedia.org/wiki/Runaway:_A_Road_Adventure	49615
000308	SaGa Frontier 2	https://en.wikipedia.org/wiki/SaGa_Frontier_2	12811
000309	Sam & Max Hit the Road	https://en.wikipedia.org/wiki/Sam_&_Max_Hit_the_Road	19612
000310	Schizm: Mysterious Journey	https://en.wikipedia.org/wiki/Schizm:_Mysterious_Journey	17668
000311	Season of the Sakura	https://en.wikipedia.org/wiki/Season_of_the_Sakura	4322
000312	Secret of Evermore	https://en.wikipedia.org/wiki/Secret_of_Evermore	17266
000313	Shadow of the Beast (1989 video game)	https://en.wikipedia.org/wiki/Shadow_of_the_Beast_(1989_video_game)	7871
000314	Shadowgate	https://en.wikipedia.org/wiki/Shadowgate	9531
000315	Shenmue (video game)	https://en.wikipedia.org/wiki/Shenmue_(video_game)	24438
000316	Shining Force	https://en.wikipedia.org/wiki/Shining_Force	6735
000317	Sid Meier's Colonization	https://en.wikipedia.org/wiki/Sid_Meier's_Colonization	9655
000318	Simon the Sorcerer	https://en.wikipedia.org/wiki/Simon_the_Sorcerer	15297
000319	SimPark	https://en.wikipedia.org/wiki/SimPark	2672
000320	Skies of Arcadia	https://en.wikipedia.org/wiki/Skies_of_Arcadia	22072
000321	Skyborg: Into the Vortex	https://en.wikipedia.org/wiki/Skyborg:_Into_the_Vortex	2134
000322	Snood (video game)	https://en.wikipedia.org/wiki/Snood_(video_game)	4376
000323	Sokoban	https://en.wikipedia.org/wiki/Sokoban	11921
000324	Sonic Adventure	https://en.wikipedia.org/wiki/Sonic_Adventure	37347
000325	Space Channel 5	https://en.wikipedia.org/wiki/Space_Channel_5	26584
000326	Space Travel (video game)	https://en.wikipedia.org/wiki/Space_Travel_(video_game)	8395
000327	Spice World (video game)	https://en.wikipedia.org/wiki/Spice_World_(video_game)	6423
000328	Tom Clancy's Splinter Cell (video game)	https://en.wikipedia.org/wiki/Tom_Clancy's_Splinter_Cell_(video_game)	15162
000329	Spy Hunter	https://en.wikipedia.org/wiki/Spy_Hunter	11051
000330	Star Raiders	https://en.wikipedia.org/wiki/Star_Raiders	15804
000331	Star Trek: The Next Generation – A Final Unity	https://en.wikipedia.org/wiki/Star_Trek:_The_Next_Generation_–_A_Final_Unity	8706
000332	Starflight	https://en.wikipedia.org/wiki/Starflight	15883
000333	Starship Titanic	https://en.wikipedia.org/wiki/Starship_Titanic	23241
000334	Stonekeep	https://en.wikipedia.org/wiki/Stonekeep	16685
000335	Stunt Island	https://en.wikipedia.org/wiki/Stunt_Island	4203
000336	The Suffering (video game)	https://en.wikipedia.org/wiki/The_Suffering_(video_game)	35239
000337	SunDog: Frozen Legacy	https://en.wikipedia.org/wiki/SunDog:_Frozen_Legacy	16049
000338	Super Mario RPG	https://en.wikipedia.org/wiki/Super_Mario_RPG	21066
000339	Superhero League of Hoboken	https://en.wikipedia.org/wiki/Superhero_League_of_Hoboken	4279
000340	Suspended (video game)	https://en.wikipedia.org/wiki/Suspended_(video_game)	6523
000341	System Shock	https://en.wikipedia.org/wiki/System_Shock	30032
000342	Tak and the Power of Juju	https://en.wikipedia.org/wiki/Tak_and_the_Power_of_Juju	5093
000343	Tax Avoiders	https://en.wikipedia.org/wiki/Tax_Avoiders	1566
000344	Temple of Apshai	https://en.wikipedia.org/wiki/Temple_of_Apshai	11201
000345	Terranigma	https://en.wikipedia.org/wiki/Terranigma	17103
000346	Theme Park (video game)	https://en.wikipedia.org/wiki/Theme_Park_(video_game)	15566
000347	Thunder Force (video game)	https://en.wikipedia.org/wiki/Thunder_Force_(video_game)	2827
000348	Time Crisis (video game)	https://en.wikipedia.org/wiki/Time_Crisis_(video_game)	12195
000349	Tiny Toon Adventures (video game)	https://en.wikipedia.org/wiki/Tiny_Toon_Adventures_(video_game)	1764
000350	Tomorrow Never Dies (video game)	https://en.wikipedia.org/wiki/Tomorrow_Never_Dies_(video_game)	11914
000351	Tork: Prehistoric Punk	https://en.wikipedia.org/wiki/Tork:_Prehistoric_Punk	1302
000352	Traffic Department 2192	https://en.wikipedia.org/wiki/Traffic_Department_2192	2288
000353	Treasure Island Dizzy	https://en.wikipedia.org/wiki/Treasure_Island_Dizzy	3249
000354	Trust & Betrayal: The Legacy of Siboot	https://en.wikipedia.org/wiki/Trust_&_Betrayal:_The_Legacy_of_Siboot	4744
000355	Turok: Dinosaur Hunter	https://en.wikipedia.org/wiki/Turok:_Dinosaur_Hunter	20302
000356	UFO: Enemy Unknown	https://en.wikipedia.org/wiki/UFO:_Enemy_Unknown	33356
000357	Under a Killing Moon	https://en.wikipedia.org/wiki/Under_a_Killing_Moon	6445
000358	Utopia: The Creation of a Nation	https://en.wikipedia.org/wiki/Utopia:_The_Creation_of_a_Nation	8028
000359	Vampire: The Masquerade – Bloodlines	https://en.wikipedia.org/wiki/Vampire:_The_Masquerade_–_Bloodlines	46993
000360	Victoria: An Empire Under the Sun	https://en.wikipedia.org/wiki/Victoria:_An_Empire_Under_the_Sun	6687
000361	Voyeur (video game)	https://en.wikipedia.org/wiki/Voyeur_(video_game)	2063
000362	Warcraft Adventures: Lord of the Clans	https://en.wikipedia.org/wiki/Warcraft_Adventures:_Lord_of_the_Clans	31677
000363	Wasteland (video game)	https://en.wikipedia.org/wiki/Wasteland_(video_game)	13280
000364	Wetlands (video game)	https://en.wikipedia.org/wiki/Wetlands_(video_game)	7876
000365	Whomp 'Em	https://en.wikipedia.org/wiki/Whomp_'Em	1664
000366	Wild Gunman	https://en.wikipedia.org/wiki/Wild_Gunman	5135
000367	Wizardry II: The Knight of Diamonds	https://en.wikipedia.org/wiki/Wizardry_II:_The_Knight_of_Diamonds	3491
000368	Wolfenstein 3D	https://en.wikipedia.org/wiki/Wolfenstein_3D	38362
000369	X-COM: Apocalypse	https://en.wikipedia.org/wiki/X-COM:_Apocalypse	12734
000370	X-Zone	https://en.wikipedia.org/wiki/X-Zone	755
000371	Yo! Noid	https://en.wikipedia.org/wiki/Yo!_Noid	2832
000372	Yoshi's Island	https://en.wikipedia.org/wiki/Yoshi's_Island	21609
000373	Zelda II: The Adventure of Link	https://en.wikipedia.org/wiki/Zelda_II:_The_Adventure_of_Link	20857
000374	Zork	https://en.wikipedia.org/wiki/Zork	31676
000375	Castlevania: Lament of Innocence	https://en.wikipedia.org/wiki/Castlevania:_Lament_of_Innocence	13090
000376	List of Game & Watch games	https://en.wikipedia.org/wiki/List_of_Game_&_Watch_games	46700
000377	Lufia II: Rise of the Sinistrals	https://en.wikipedia.org/wiki/Lufia_II:_Rise_of_the_Sinistrals	9081
000378	Metal Gear Solid 3: Snake Eater	https://en.wikipedia.org/wiki/Metal_Gear_Solid_3:_Snake_Eater	37511
000379	Star Wars: Knights of the Old Republic (video game)	https://en.wikipedia.org/wiki/Star_Wars:_Knights_of_the_Old_Republic_(video_game)	29742
000380	Donkey Kong Country	https://en.wikipedia.org/wiki/Donkey_Kong_Country	46448
000381	Return to Castle Wolfenstein	https://en.wikipedia.org/wiki/Return_to_Castle_Wolfenstein	26381
000382	Age of Wonders II: The Wizard's Throne	https://en.wikipedia.org/wiki/Age_of_Wonders_II:_The_Wizard's_Throne	3223
000383	All-Star Baseball 2003	https://en.wikipedia.org/wiki/All-Star_Baseball_2003	1165
000384	Asheron's Call 2: Fallen Kings	https://en.wikipedia.org/wiki/Asheron's_Call_2:_Fallen_Kings	10614
000385	Banjo-Tooie	https://en.wikipedia.org/wiki/Banjo-Tooie	14103
000386	BloodRayne 2	https://en.wikipedia.org/wiki/BloodRayne_2	3643
000387	Carmageddon TDR 2000	https://en.wikipedia.org/wiki/Carmageddon_TDR_2000	1238
000388	Castlevania II: Simon's Quest	https://en.wikipedia.org/wiki/Castlevania_II:_Simon's_Quest	12128
000389	Creatures 3	https://en.wikipedia.org/wiki/Creatures_3	1523
000390	Day of the Tentacle	https://en.wikipedia.org/wiki/Day_of_the_Tentacle	28237
000391	Dead or Alive 3	https://en.wikipedia.org/wiki/Dead_or_Alive_3	20139
000392	Donkey Kong 3	https://en.wikipedia.org/wiki/Donkey_Kong_3	5861
000393	Doom II	https://en.wikipedia.org/wiki/Doom_II	14504
000394	EarthBound	https://en.wikipedia.org/wiki/EarthBound	41502
000395	Europa Universalis II	https://en.wikipedia.org/wiki/Europa_Universalis_II	2932
000396	Final Fantasy X-2	https://en.wikipedia.org/wiki/Final_Fantasy_X-2	24030
000397	Freelancer (video game)	https://en.wikipedia.org/wiki/Freelancer_(video_game)	21950
000398	Ghouls 'n Ghosts	https://en.wikipedia.org/wiki/Ghouls_'n_Ghosts	7347
000399	Grand Theft Auto 2	https://en.wikipedia.org/wiki/Grand_Theft_Auto_2	8655
000400	Hexen II	https://en.wikipedia.org/wiki/Hexen_II	7894
000401	The House of the Dead III	https://en.wikipedia.org/wiki/The_House_of_the_Dead_III	11115
000402	Keio Flying Squadron 2	https://en.wikipedia.org/wiki/Keio_Flying_Squadron_2	25027
000403	Kirby's Adventure	https://en.wikipedia.org/wiki/Kirby's_Adventure	14288
000404	The Legend of Zelda: Majora's Mask	https://en.wikipedia.org/wiki/The_Legend_of_Zelda:_Majora's_Mask	29066
000405	Little Big Adventure 2	https://en.wikipedia.org/wiki/Little_Big_Adventure_2	8616
000406	Mario Party 2	https://en.wikipedia.org/wiki/Mario_Party_2	14076
000407	Metroid Prime 2: Echoes	https://en.wikipedia.org/wiki/Metroid_Prime_2:_Echoes	18853
000408	Mortal Kombat 4	https://en.wikipedia.org/wiki/Mortal_Kombat_4	16648
000409	Ms. Pac-Man	https://en.wikipedia.org/wiki/Ms._Pac-Man	18530
000410	Operation Thunderbolt (video game)	https://en.wikipedia.org/wiki/Operation_Thunderbolt_(video_game)	4370
000411	Pilotwings 64	https://en.wikipedia.org/wiki/Pilotwings_64	14081
000412	Pokémon Ruby and Sapphire	https://en.wikipedia.org/wiki/Pokémon_Ruby_and_Sapphire	22415
000413	Quake III Arena	https://en.wikipedia.org/wiki/Quake_III_Arena	23566
000414	Rainbow Islands: The Story of Bubble Bobble 2	https://en.wikipedia.org/wiki/Rainbow_Islands:_The_Story_of_Bubble_Bobble_2	6360
000415	Riven	https://en.wikipedia.org/wiki/Riven	22108
000416	RollerCoaster Tycoon 3	https://en.wikipedia.org/wiki/RollerCoaster_Tycoon_3	11384
000417	Serious Sam: The Second Encounter	https://en.wikipedia.org/wiki/Serious_Sam:_The_Second_Encounter	18151
000418	Silent Service II	https://en.wikipedia.org/wiki/Silent_Service_II	2072
000419	Star Control II	https://en.wikipedia.org/wiki/Star_Control_II	29170
000420	Star Wars Jedi Knight II: Jedi Outcast	https://en.wikipedia.org/wiki/Star_Wars_Jedi_Knight_II:_Jedi_Outcast	28983
000421	Super Mario Bros. 3	https://en.wikipedia.org/wiki/Super_Mario_Bros._3	27745
000422	System Shock 2	https://en.wikipedia.org/wiki/System_Shock_2	30728
000423	Tiny Toon Adventures 2: Trouble in Wackyland	https://en.wikipedia.org/wiki/Tiny_Toon_Adventures_2:_Trouble_in_Wackyland	1943
000424	Tribes 2	https://en.wikipedia.org/wiki/Tribes_2	5151
000425	Unreal Tournament 2003	https://en.wikipedia.org/wiki/Unreal_Tournament_2003	3678
000426	Wario Land: Super Mario Land 3	https://en.wikipedia.org/wiki/Wario_Land:_Super_Mario_Land_3	9383
000427	Wipeout 2097	https://en.wikipedia.org/wiki/Wipeout_2097	13500
000428	Yoshi's Story	https://en.wikipedia.org/wiki/Yoshi's_Story	16759
000429	Zool 2	https://en.wikipedia.org/wiki/Zool_2	5703
000430	Banjo-Kazooie: Grunty's Revenge	https://en.wikipedia.org/wiki/Banjo-Kazooie:_Grunty's_Revenge	12959
000431	Hitman: Contracts	https://en.wikipedia.org/wiki/Hitman:_Contracts	9582
000432	Sonic CD	https://en.wikipedia.org/wiki/Sonic_CD	19429
000433	Eve Online	https://en.wikipedia.org/wiki/Eve_Online	68860
000434	Adventure Construction Set	https://en.wikipedia.org/wiki/Adventure_Construction_Set	6828
000435	List of Capcom games	https://en.wikipedia.org/wiki/List_of_Capcom_games	1440
000436	List of Konami games	https://en.wikipedia.org/wiki/List_of_Konami_games	89800
000437	List of Square Enix video games	https://en.wikipedia.org/wiki/List_of_Square_Enix_video_games	2123
000438	Flappy Bird	https://en.wikipedia.org/wiki/Flappy_Bird	13336
000439	Earth 2150: The Moon Project	https://en.wikipedia.org/wiki/Earth_2150:_The_Moon_Project	8625
000440	Sea Dogs (video game)	https://en.wikipedia.org/wiki/Sea_Dogs_(video_game)	3227
000441	Marvel Trading Card Game	https://en.wikipedia.org/wiki/Marvel_Trading_Card_Game	12256
000442	Gary Grigsby's World at War	https://en.wikipedia.org/wiki/Gary_Grigsby's_World_at_War	2461
000443	Mafia (video game)	https://en.wikipedia.org/wiki/Mafia_(video_game)	16542
000444	Duke Nukem Forever	https://en.wikipedia.org/wiki/Duke_Nukem_Forever	22775
000445	Prey (2006 video game)	https://en.wikipedia.org/wiki/Prey_(2006_video_game)	19991
000446	ESPN NHL 2K5	https://en.wikipedia.org/wiki/ESPN_NHL_2K5	2440
000447	NBA 2K6	https://en.wikipedia.org/wiki/NBA_2K6	7535
000448	NHL 2K6	https://en.wikipedia.org/wiki/NHL_2K6	1026
000449	WCW Mayhem (video game)	https://en.wikipedia.org/wiki/WCW_Mayhem_(video_game)	8317
000450	Baja: Edge of Control	https://en.wikipedia.org/wiki/Baja:_Edge_of_Control	1437
000451	Pac-Man 256	https://en.wikipedia.org/wiki/Pac-Man_256	4690
000452	Duke Nukem 3D	https://en.wikipedia.org/wiki/Duke_Nukem_3D	36557
000453	Tetris Worlds	https://en.wikipedia.org/wiki/Tetris_Worlds	6234
000454	Xenon Racer	https://en.wikipedia.org/wiki/Xenon_Racer	954
000455	Attack on Pearl Harbor (video game)	https://en.wikipedia.org/wiki/Attack_on_Pearl_Harbor_(video_game)	6240
000456	Meridian 59	https://en.wikipedia.org/wiki/Meridian_59	12466
000457	Arthur's Quest: Battle for the Kingdom	https://en.wikipedia.org/wiki/Arthur's_Quest:_Battle_for_the_Kingdom	2879
000458	Metro 2033 (video game)	https://en.wikipedia.org/wiki/Metro_2033_(video_game)	21917
000459	Gore: Ultimate Soldier	https://en.wikipedia.org/wiki/Gore:_Ultimate_Soldier	5965
000460	Banjo-Kazooie (video game)	https://en.wikipedia.org/wiki/Banjo-Kazooie_(video_game)	55281
000461	Drawn to Life	https://en.wikipedia.org/wiki/Drawn_to_Life	12435
000462	Fantastic Four (2005 video game)	https://en.wikipedia.org/wiki/Fantastic_Four_(2005_video_game)	10170
000463	LocoMania	https://en.wikipedia.org/wiki/LocoMania	1225
000464	Golf Peaks	https://en.wikipedia.org/wiki/Golf_Peaks	1874
000465	Dominion: Storm Over Gift 3	https://en.wikipedia.org/wiki/Dominion:_Storm_Over_Gift_3	6288
000466	Heimdall (video game)	https://en.wikipedia.org/wiki/Heimdall_(video_game)	5414
000467	World of Warcraft	https://en.wikipedia.org/wiki/World_of_Warcraft	56181
000468	GTR – FIA GT Racing Game	https://en.wikipedia.org/wiki/GTR_–_FIA_GT_Racing_Game	1098
000469	Crimsonland	https://en.wikipedia.org/wiki/Crimsonland	2026
000470	Anomaly: Warzone Earth	https://en.wikipedia.org/wiki/Anomaly:_Warzone_Earth	3711
000471	Runbow	https://en.wikipedia.org/wiki/Runbow	4197
000472	Skulls of the Shogun	https://en.wikipedia.org/wiki/Skulls_of_the_Shogun	8577
000473	Fight Club (video game)	https://en.wikipedia.org/wiki/Fight_Club_(video_game)	4729
000474	Pinball Fantasies	https://en.wikipedia.org/wiki/Pinball_Fantasies	7775
000475	Curiosity: What's Inside the Cube?	https://en.wikipedia.org/wiki/Curiosity:_What's_Inside_the_Cube?	6842
000476	Naraka: Bladepoint	https://en.wikipedia.org/wiki/Naraka:_Bladepoint	8170
000477	Metal Max 4: Gekkō no Diva	https://en.wikipedia.org/wiki/Metal_Max_4:_Gekkō_no_Diva	1585
000478	Deadliest Warrior: The Game	https://en.wikipedia.org/wiki/Deadliest_Warrior:_The_Game	11207
000479	Arma: Armed Assault	https://en.wikipedia.org/wiki/Arma:_Armed_Assault	5782
000480	Guilty Gear Isuka	https://en.wikipedia.org/wiki/Guilty_Gear_Isuka	9780
000481	Raiden III	https://en.wikipedia.org/wiki/Raiden_III	4433
000482	Zoo Keeper (2003 video game)	https://en.wikipedia.org/wiki/Zoo_Keeper_(2003_video_game)	5655
000483	NASCAR '15	https://en.wikipedia.org/wiki/NASCAR_'15	3168
000484	EverQuest	https://en.wikipedia.org/wiki/EverQuest	30249
000485	Warhawk (1995 video game)	https://en.wikipedia.org/wiki/Warhawk_(1995_video_game)	3807
000486	Leo's Fortune	https://en.wikipedia.org/wiki/Leo's_Fortune	2405
000487	Medal of Honor: Allied Assault	https://en.wikipedia.org/wiki/Medal_of_Honor:_Allied_Assault	12064
000488	Six Ages: Ride Like the Wind	https://en.wikipedia.org/wiki/Six_Ages:_Ride_Like_the_Wind	4068
000489	NBA 07	https://en.wikipedia.org/wiki/NBA_07	1023
000490	Raiden (video game)	https://en.wikipedia.org/wiki/Raiden_(video_game)	11358
000491	Starsweep	https://en.wikipedia.org/wiki/Starsweep	1713
000492	Legend of the Amazon Women	https://en.wikipedia.org/wiki/Legend_of_the_Amazon_Women	1223
000493	Frak!	https://en.wikipedia.org/wiki/Frak!	4517
000494	Design Your Own Railroad	https://en.wikipedia.org/wiki/Design_Your_Own_Railroad	895
000495	Space Ace	https://en.wikipedia.org/wiki/Space_Ace	13285
000496	Buku Sudoku	https://en.wikipedia.org/wiki/Buku_Sudoku	1544
000497	Potpourrii	https://en.wikipedia.org/wiki/Potpourrii	1912
000498	Fish'em All	https://en.wikipedia.org/wiki/Fish'em_All	1419
000499	Final Fantasy VIII	https://en.wikipedia.org/wiki/Final_Fantasy_VIII	35550
000500	Amped: Freestyle Snowboarding	https://en.wikipedia.org/wiki/Amped:_Freestyle_Snowboarding	2629
000501	Roto Force	https://en.wikipedia.org/wiki/Roto_Force	1351
000502	BMX XXX	https://en.wikipedia.org/wiki/BMX_XXX	22372
000503	NBA Jam (1993 video game)	https://en.wikipedia.org/wiki/NBA_Jam_(1993_video_game)	21044
000504	Populous (video game)	https://en.wikipedia.org/wiki/Populous_(video_game)	13099
000505	Virtua Cop	https://en.wikipedia.org/wiki/Virtua_Cop	11961
000506	XGRA: Extreme-G Racing Association	https://en.wikipedia.org/wiki/XGRA:_Extreme-G_Racing_Association	1131
000507	Bots!!	https://en.wikipedia.org/wiki/Bots!!	8396
000508	Aero the Acro-Bat	https://en.wikipedia.org/wiki/Aero_the_Acro-Bat	6422
000509	Day of the Viper	https://en.wikipedia.org/wiki/Day_of_the_Viper	812
000510	Star Control	https://en.wikipedia.org/wiki/Star_Control	31489
000511	Zeno Clash	https://en.wikipedia.org/wiki/Zeno_Clash	11099
000512	Microsoft Flight Simulator X	https://en.wikipedia.org/wiki/Microsoft_Flight_Simulator_X	14914
000513	Guardian (video game)	https://en.wikipedia.org/wiki/Guardian_(video_game)	811
000514	YIIK: A Postmodern RPG	https://en.wikipedia.org/wiki/YIIK:_A_Postmodern_RPG	11826
000515	Dive Bomber (video game)	https://en.wikipedia.org/wiki/Dive_Bomber_(video_game)	1736
000516	SimCity (1989 video game)	https://en.wikipedia.org/wiki/SimCity_(1989_video_game)	20624
000517	Tenchu: Stealth Assassins	https://en.wikipedia.org/wiki/Tenchu:_Stealth_Assassins	14809
000518	Return of the Ninja	https://en.wikipedia.org/wiki/Return_of_the_Ninja	1152
000519	Ziggurat (video game)	https://en.wikipedia.org/wiki/Ziggurat_(video_game)	10244
000520	Chasm: The Rift	https://en.wikipedia.org/wiki/Chasm:_The_Rift	11106
000521	The Silver Case	https://en.wikipedia.org/wiki/The_Silver_Case	19690
000522	Alter Ego (1986 video game)	https://en.wikipedia.org/wiki/Alter_Ego_(1986_video_game)	6386
000523	Call of Duty: Finest Hour	https://en.wikipedia.org/wiki/Call_of_Duty:_Finest_Hour	8682
000524	Civilization II	https://en.wikipedia.org/wiki/Civilization_II	12969
